run_idx,status,error_message,n_frames,duration_sec,mean_separation_deg,min_separation_deg,max_separation_deg,mean_sdr_spk0,mean_sdr_spk1,mean_sir_spk0,mean_sir_spk1,mean_sar_spk0,mean_sar_spk1,overlap_sdr_spk0,overlap_sdr_spk1,overlap_sir_spk0,overlap_sir_spk1,overlap_sar_spk0,overlap_sar_spk1,mean_nr_spk0,mean_nr_spk1,n_relock_events,mean_relock_latency_sec,pct_relock_failed,close_threshold_deg,avg_sir_close,avg_sir_far,avg_sir_close_spk0,avg_sir_close_spk1,avg_sir_far_spk0,avg_sir_far_spk1,n_windows_close,n_windows_far
20,ok,,1359,43.488,95.2581664910432,70.0,110.0,nan,nan,nan,nan,nan,nan,6.148362727902985,3.1862112612148996,16.291898630225777,17.556453052440958,6.691097449268028,3.4235239718637986,6.338404269473855,8.1762594552016,17,2.688,0.8235294117647058,45.0,nan,nan,nan,nan,nan,nan,0,0
21,ok,,1359,43.488,92.19768664563617,60.0,110.0,nan,nan,nan,nan,nan,nan,3.7595904148781942,6.957591319332478,10.918685943462565,18.762927694364315,5.0253463631937265,7.311429221337244,5.626689640070569,6.59459788640093,15,1.568,0.8666666666666667,45.0,nan,nan,nan,nan,nan,nan,0,0
22,ok,,1359,43.488,99.7055730809674,80.0,110.0,nan,nan,nan,nan,nan,nan,-1.7580151558263144,2.5639920505264158,7.394942755904033,15.024514091242114,-0.4684120273732044,2.952172872627992,6.175449435416642,7.312785063596155,15,2.9866666666666664,0.8,45.0,nan,nan,nan,nan,nan,nan,0,0
